1,2,3,4,5
72.6,1080,0.0,89.12,1070.0
72.57,1050,1.4,89.11,1060.0
72.58,1060,0.0,89.13,1080.0
72.49,955,0.0,89.18,1130.0
72.54,1010,0.0,89.06,1030.0
72.52,990,0.3,89.07,1040.0
72.52,990,0.0,89.14,1110.0
72.57,1080,0.1,89.12,1100.0
72.55,1060,0.0,89.09,1070.0
72.53,1030,0.1,89.1,1080.0
72.57,1080,0.0,89.07,1060.0
72.54,1040,2.3,89.07,1060.0
72.56,1070,0.0,89.03,1020.0
72.58,1090,0.0,89.02,1010.0
72.57,1080,0.0,89.0,1150.0
72.55,1060,0.0,89.03,1180.0
72.52,1020,0.0,89.03,1180.0
72.54,1040,0.0,89.06,1210.0
72.58,1090,0.0,89.07,1220.0
72.6,1120,0.0,89.1,1250.0
72.59,1070,0.0,89.05,1200.0
72.6,1080,0.0,89.09,1240.0
72.58,1060,0.0,89.07,1220.0
72.59,1070,0.0,89.07,1220.0
72.52,1050,0.0,89.15,1300.0
72.61,1120,9.6,89.1,1250.0
72.69,1180,1.3,89.1,1250.0
72.65,1150,0.0,89.09,1260.0
72.59,1100,11.8,88.98,1150.0
72.5,1030,0.1,89.0,1180.0
72.58,1090,0.0,88.92,1100.0
72.51,1040,0.0,89.02,1200.0
72.58,1090,0.0,89.02,1200.0
72.62,1130,0.0,89.06,1240.0
72.63,1140,0.0,89.1,1280.0
72.62,1120,0.0,89.08,1230.0
72.57,1090,0.0,89.06,1140.0
72.57,1090,0.0,89.09,1170.0
72.53,990,0.0,89.06,1140.0
72.49,958,0.0,88.73,860.0
72.34,880,0.0,88.86,950.0
72.36,750,0.0,88.74,810.0
72.27,650,0.4,88.82,880.0
72.33,720,3.1,88.84,890.0
72.31,700,12.9,88.81,804.0
72.32,710,0.0,88.82,815.0
72.33,685,0.0,88.82,815.0
72.27,620,0.0,88.83,826.0
72.28,630,0.0,88.84,838.0
72.27,620,0.0,88.9,910.0
72.29,640,0.0,88.92,962.0
72.33,720,0.0,88.93,950.0
72.33,720,0.0,88.89,905.0
72.27,655,0.0,88.89,858.0
72.34,730,9.1,88.91,884.0
72.24,630,0.0,88.89,858.0
72.25,640,0.0,88.89,858.0
72.21,535,0.0,88.88,810.0
72.23,715,0.0,88.92,855.0
72.27,750,0.0,88.82,750.0
72.2,690,0.7,88.78,705.0
72.13,630,17.0,88.69,660.0
72.16,635,60.7,88.73,677.0
72.18,655,0.2,88.83,762.0
72.28,755,0.5,88.81,748.0
72.21,685,1.7,88.67,630.0
72.19,655,0.0,88.68,699.0
72.18,645,0.1,88.64,667.0
72.19,655,0.0,88.76,772.0
72.19,655,0.0,88.74,750.0
72.23,650,0.0,89.13,1070.0
72.45,910,0.0,89.19,1050.0
72.56,980,0.0,89.19,1050.0
72.45,855,0.0,89.36,1190.0
72.68,1100,0.0,89.38,1190.0
72.72,1120,0.0,89.6,1340.0
72.87,1300,0.1,89.6,1360.0
72.82,1280,6.4,89.57,1330.0
72.87,1360,0.9,89.6,1360.0
72.87,1360,0.0,89.64,1430.0
72.91,1400,0.0,89.6,1390.0
72.86,1330,0.0,89.57,1350.0
72.82,1280,0.0,89.56,1340.0
72.88,1360,0.0,89.7,1480.0
72.96,1480,0.0,89.71,1480.0
72.97,1490,0.0,89.75,1610.0
73.15,1790,0.0,89.93,1850.0
73.28,1940,0.0,89.94,1860.0
73.36,2160,0.0,90.14,2540.0
73.66,2620,0.1,90.3,2900.0
73.87,2990,0.0,90.53,3940.0
74.22,3750,0.1,90.62,4100.0
74.28,3950,0.1,90.58,4040.0
74.19,3760,0.0,90.56,3980.0
74.2,4030,0.1,90.57,4010.0
74.16,3880,0.0,90.58,3930.0
74.13,3740,0.0,90.6,3950.0
74.14,3630,0.1,90.59,3770.0
74.1,3680,3.5,90.59,3720.0
74.05,3560,35.5,90.49,3610.0
74.01,3480,3.4,90.48,3400.0
73.99,3460,17.0,90.41,3310.0
73.79,3100,0.0,89.89,2510.0
73.73,2820,0.0,90.15,3410.0
73.73,3180,0.0,90.22,3380.0
73.88,3420,0.0,90.3,3560.0
73.47,2760,0.0,89.14,1470.0
72.47,880,0.0,88.46,670.0
72.13,720,0.0,88.33,685.0
72.2,770,0.1,88.4,720.0
72.25,790,5.8,88.39,710.0
72.22,760,0.1,88.43,762.0
72.25,790,3.6,88.27,660.0
72.16,700,1.6,88.31,690.0
72.17,705,0.0,88.5,789.0
72.51,1050,2.5,88.63,892.0
72.44,980,16.4,88.79,1070.0
72.57,1240,0.1,89.32,1730.0
73.2,2140,0.0,89.6,2570.0
73.32,2480,0.2,89.77,2800.0
73.52,2820,1.9,90.04,3200.0
73.89,3280,0.0,90.43,3570.0
74.1,3600,0.0,90.54,3660.0
74.2,3600,0.0,90.61,3640.0
74.24,3880,0.0,90.66,3810.0
74.26,3980,0.0,90.57,3730.0
74.08,3600,0.0,90.36,3510.0
73.93,3350,0.0,90.17,3110.0
73.57,2620,0.0,89.73,2530.0
73.45,2440,20.3,89.92,2640.0
73.48,2640,0.0,89.93,2650.0
73.47,2620,0.2,89.93,2600.0
73.48,2640,0.0,89.96,2640.0
73.47,2620,0.0,89.86,2490.0
73.21,2240,0.0,89.55,2100.0
72.95,1520,0.0,89.64,1950.0
72.95,1520,0.1,89.55,1800.0
72.84,1340,0.8,89.5,1700.0
72.78,1260,0.0,89.51,1630.0
72.78,1260,0.0,89.55,1690.0
72.71,1160,0.8,89.54,1680.0
72.92,1600,0.0,89.51,1630.0
72.89,1550,0.0,89.54,1680.0
72.91,1650,0.0,89.55,1700.0
72.7,1380,0.0,89.22,1240.0
72.38,1080,0.0,89.1,998.0
72.23,1000,0.0,88.95,820.0
72.07,910,0.0,88.9,730.0
72.06,820,0.0,88.91,740.0
72.05,810,0.0,88.88,710.0
72.0,775,0.0,88.79,620.0
71.88,680,0.0,88.76,532.0
71.85,660,1.2,88.72,492.0
71.84,650,3.3,88.86,650.0
72.02,790,0.0,88.91,710.0
72.06,820,0.0,88.92,750.0
72.1,860,0.0,88.86,690.0
72.03,790,0.0,88.86,690.0
72.03,790,0.0,88.88,710.0
72.02,780,0.0,88.71,565.0
71.84,525,0.0,88.74,600.0
71.83,545,0.0,88.65,487.0
71.8,525,0.0,88.65,487.0
71.8,525,0.0,88.65,487.0
71.81,535,0.0,88.64,475.0
71.85,555,0.0,88.66,505.0
71.84,550,0.0,88.66,505.0
71.83,545,6.1,88.65,492.0
71.83,545,4.3,88.64,485.0
71.84,550,0.0,88.64,497.0
71.82,538,0.0,88.64,500.0
71.84,550,0.0,88.62,478.0
71.84,550,0.0,88.65,505.0
71.89,580,0.0,88.66,519.0
71.9,585,0.0,88.61,469.0
71.9,585,0.0,88.66,519.0
71.92,610,0.0,88.65,510.0
71.92,610,0.0,88.64,500.0
71.92,540,0.0,88.62,478.0
71.93,550,0.0,88.64,500.0
71.94,555,0.0,88.64,500.0
71.94,555,0.0,88.63,489.0
71.93,550,0.2,88.64,552.0
71.91,540,0.1,88.63,539.0
71.91,540,0.0,88.61,513.0
71.91,540,0.0,88.61,513.0
71.9,530,0.0,88.59,510.0
71.92,545,0.0,88.6,530.0
71.91,540,0.0,88.6,530.0
71.89,520,0.0,88.57,502.0
71.89,520,0.0,88.56,495.0
71.88,515,0.0,88.56,495.0
71.89,520,0.0,88.55,483.0
71.9,530,0.0,88.56,495.0
71.91,540,0.0,88.65,565.0
72.02,630,0.0,88.63,545.0
72.06,660,0.0,88.63,545.0
72.04,645,0.0,88.62,535.0
72.04,645,0.0,88.66,600.0
72.05,650,0.0,88.74,700.0
72.11,703,0.0,88.75,710.0
72.14,727,0.0,88.83,830.0
72.21,785,0.0,88.82,785.0
72.21,785,2.6,88.84,812.0
72.21,785,0.1,88.87,853.0
72.26,825,0.0,88.91,880.0
72.27,835,0.0,89.05,1010.0
72.57,1060,0.0,89.03,990.0
72.48,1020,0.0,89.08,1040.0
72.48,1020,0.0,89.05,1010.0
72.46,990,0.0,89.06,980.0
72.46,990,0.0,89.11,1030.0
72.39,940,0.0,88.94,850.0
72.3,880,0.0,88.76,685.0
72.19,760,0.0,88.88,795.0
72.22,740,0.0,88.78,698.0
72.25,770,0.0,88.77,687.0
72.24,760,0.0,88.8,717.0
72.21,730,0.0,88.74,660.0
72.21,730,7.0,88.75,670.0
72.23,750,7.5,88.79,706.0
72.23,750,3.0,88.62,540.0
72.1,635,0.0,88.63,574.0
72.03,575,0.0,88.58,530.0
72.0,550,0.0,88.53,495.0
71.99,540,0.5,88.53,495.0
71.99,540,0.0,88.55,540.0
72.01,555,0.0,88.57,555.0
72.0,550,3.6,88.54,532.0
71.96,515,3.5,88.52,518.0
71.96,515,2.8,88.56,548.0
71.96,540,0.0,88.54,532.0
71.97,550,0.0,88.55,557.0
72.02,575,0.0,88.55,557.0
72.02,575,0.0,88.47,496.0
71.98,555,0.0,88.4,470.0
71.95,500,0.0,88.45,505.0
71.93,490,0.0,88.53,542.0
71.93,490,0.0,88.38,478.0
71.95,500,0.0,88.34,460.0
71.93,490,0.0,88.39,485.0
71.93,477,0.0,88.34,460.0
71.9,459,0.0,88.32,455.0
71.9,459,8.4,88.31,452.0
71.91,465,13.0,88.31,452.0
71.91,465,0.0,88.32,455.0
71.91,454,0.0,88.28,445.0
71.87,433,0.0,88.34,460.0
71.81,415,0.0,88.25,430.0
71.81,415,0.0,88.25,420.0
71.81,415,0.0,88.28,434.0
71.78,405,0.0,88.3,441.0
71.77,400,0.0,88.3,441.0
71.77,400,0.0,88.32,477.0
71.76,395,0.0,88.36,490.0
71.76,395,0.0,88.39,502.0
71.77,490,0.0,88.38,498.0
71.79,500,0.0,88.39,502.0
71.79,500,0.0,88.36,490.0
71.78,495,0.0,88.37,495.0
71.77,485,0.0,88.39,485.0
71.81,495,0.0,88.34,468.0
71.84,520,0.0,88.31,470.0
71.81,495,0.0,88.36,484.0
71.84,520,0.0,88.37,482.0
71.83,510,0.0,88.36,478.0
71.81,495,0.0,88.36,478.0
71.83,510,0.0,88.36,478.0
71.84,520,0.0,88.36,478.0
71.85,525,0.0,88.4,494.0
71.87,535,0.0,88.38,485.0
71.88,470,0.0,88.38,485.0
71.89,475,0.0,88.41,464.0
71.9,480,0.0,88.36,440.0
71.89,475,0.0,88.37,445.0
71.91,484,0.0,88.37,445.0
71.94,470,0.0,88.37,445.0
71.95,475,0.0,88.33,430.0
71.93,465,0.0,88.3,460.0
71.94,470,0.0,88.3,460.0
71.94,470,0.0,88.28,450.0
71.94,470,0.0,88.28,450.0
71.9,445,0.0,88.27,448.0
71.89,430,0.0,88.28,450.0
71.9,440,0.0,88.23,435.0
71.83,410,0.0,88.15,415.0
71.82,405,0.0,88.14,412.0
71.81,395,0.0,88.14,429.0
71.83,405,0.0,88.12,426.0
71.81,395,0.0,88.19,436.0
71.84,415,0.0,88.01,400.0
71.81,395,0.0,88.03,399.0
71.74,352,0.0,88.05,402.0
71.74,352,0.0,88.06,404.0
71.72,343,0.0,88.1,395.0
71.72,343,0.0,88.04,370.0
71.71,339,0.0,88.01,350.0
71.71,339,0.0,88.0,340.0
71.71,339,0.0,88.02,330.0
71.71,339,0.0,88.01,325.0
71.67,319,0.0,88.02,330.0
71.64,304,0.0,87.88,217.0
71.52,280,0.0,87.85,200.0
71.45,248,0.0,87.86,220.0
71.45,248,0.0,87.86,220.0
71.43,240,0.0,87.86,220.0
71.42,236,0.0,87.85,220.0
71.4,228,0.0,87.82,250.0
71.4,235,0.0,87.88,255.0
71.4,235,0.0,87.67,250.0
71.4,235,0.0,88.13,295.0
71.49,256,0.0,88.18,317.0
71.58,281,0.2,88.11,300.0
71.61,292,0.0,88.17,314.0
71.61,292,0.0,88.19,320.0
71.59,285,0.0,88.18,307.0
71.59,285,0.1,88.24,325.0
71.63,300,7.1,88.19,310.0
71.69,325,6.7,88.17,328.0
71.67,317,2.6,88.19,333.0
71.7,330,0.0,88.19,333.0
71.66,312,0.2,88.17,323.0
71.7,330,0.0,88.15,317.0
71.65,308,0.0,88.39,388.0
71.8,378,0.0,88.44,395.0
71.87,416,0.0,88.42,389.0
71.89,417,0.0,88.42,389.0
71.88,408,0.0,88.4,382.0
71.89,414,0.0,88.41,415.0
71.91,420,4.1,88.58,500.0
72.06,510,2.1,88.66,520.0
72.1,525,0.0,88.63,540.0
72.1,525,0.0,88.65,550.0
72.11,530,0.0,88.62,535.0
72.02,480,0.0,88.64,545.0
72.11,530,0.0,88.95,735.0
72.26,640,0.0,88.92,718.0
72.23,620,0.1,88.86,735.0
72.15,575,0.2,88.88,760.0
72.19,600,0.0,88.9,810.0
72.16,750,1.5,88.84,765.0
72.16,750,1.2,88.83,845.0
72.15,735,0.0,88.89,900.0
72.26,825,0.0,89.09,1130.0
72.47,1100,0.0,88.91,1100.0
72.43,1070,0.1,88.92,1110.0
72.45,1090,0.0,88.9,1090.0
72.48,1120,0.0,88.91,1070.0
72.45,1120,0.0,89.03,1180.0
72.64,1300,0.0,89.15,1300.0
72.69,1480,0.0,89.23,1540.0
72.66,1430,0.0,89.05,1250.0
72.55,1280,0.1,89.08,1300.0
72.64,1400,0.0,89.1,1340.0
72.65,1420,0.0,89.14,1400.0
72.68,1400,0.0,89.13,1380.0
72.69,1410,0.0,89.1,1340.0
72.64,1350,0.0,89.15,1440.0
72.65,1360,0.1,89.18,1470.0
72.67,1390,6.9,89.15,1440.0
72.66,1380,0.0,89.24,1570.0
72.6,1300,0.0,89.16,1340.0
72.56,1250,0.0,89.26,1400.0
72.57,1330,0.2,89.23,1360.0
72.53,1290,0.0,89.23,1360.0
72.55,1310,0.0,89.31,1270.0
72.55,1290,0.0,89.25,1200.0
72.53,1270,0.0,89.28,1230.0
72.55,1290,0.0,89.39,1340.0
72.54,1280,0.0,89.27,1160.0
72.49,1220,0.0,89.29,1190.0
72.48,1210,0.0,89.27,1160.0
72.48,1210,0.0,89.26,1160.0
72.48,1210,0.0,89.19,1110.0
72.41,1130,0.0,89.16,1140.0
72.35,1080,0.0,89.1,1020.0
72.28,1000,0.0,89.09,955.0
72.29,1010,0.0,89.14,1000.0
72.28,1000,0.0,89.2,1080.0
72.28,1000,0.0,89.12,970.0
72.29,1010,0.0,89.12,990.0
72.28,1000,0.0,89.16,1040.0
72.28,1000,8.2,89.15,1030.0
72.31,1040,2.3,89.2,1030.0
72.25,970,0.0,89.07,900.0
72.23,947,0.0,89.07,900.0
72.21,925,7.3,89.05,900.0
72.21,925,0.7,89.07,920.0
72.21,925,1.2,89.06,908.0
72.15,870,10.5,88.82,670.0
72.06,775,13.5,89.16,1030.0
72.17,880,0.0,89.03,890.0
72.18,940,0.0,89.21,1080.0
72.28,1030,0.0,89.02,880.0
72.18,940,0.0,89.02,865.0
72.19,950,0.0,88.93,780.0
72.15,898,16.1,89.0,850.0
72.17,917,0.8,89.01,850.0
72.16,908,0.0,89.02,865.0
72.15,898,0.0,89.11,970.0
72.15,898,0.0,89.12,960.0
72.15,915,0.0,89.09,925.0
72.13,890,0.0,89.2,1030.0
72.19,945,0.0,89.07,890.0
72.11,870,0.0,89.15,975.0
72.15,905,0.0,89.14,910.0
72.12,870,0.0,89.1,870.0
72.13,880,0.0,89.04,824.0
72.06,815,0.0,89.12,890.0
72.11,860,0.0,89.12,890.0
72.1,850,0.0,89.15,920.0
72.11,860,18.0,89.17,940.0
72.13,880,3.9,89.22,970.0
72.17,915,0.0,89.2,960.0
72.14,890,0.2,89.2,960.0
72.15,900,0.1,88.95,755.0
72.04,800,0.0,88.81,685.0
71.94,720,0.0,88.83,716.0
71.98,730,0.0,88.6,635.0
71.86,635,0.0,88.65,670.0
71.88,555,0.0,88.52,640.0
71.85,535,0.0,88.78,710.0
71.97,630,0.0,88.8,719.0
72.0,658,0.0,88.8,719.0
72.01,670,0.0,88.76,700.0
72.03,610,23.9,88.83,730.0
72.05,625,0.0,88.82,726.0
72.09,660,0.0,88.8,684.0
72.06,635,0.0,88.92,702.0
72.09,655,0.0,89.0,740.0
72.17,720,0.0,88.97,728.0
72.15,700,0.0,88.9,706.0
72.09,655,0.1,88.92,712.0
72.14,695,5.2,88.87,692.0
72.1,660,0.0,88.96,726.0
72.11,670,0.0,88.94,750.0
72.15,700,0.0,88.92,740.0
72.11,670,0.0,88.93,713.0
72.1,665,0.0,88.92,710.0
72.07,640,0.0,88.9,705.0
72.07,640,0.0,88.93,713.0
72.06,630,0.0,88.93,713.0
72.06,630,0.0,88.91,707.0
72.04,615,0.0,88.92,710.0
72.02,630,0.0,88.87,695.0
71.96,580,0.0,89.22,1100.0
72.15,745,0.1,89.24,915.0
72.19,850,0.1,89.19,880.0
72.13,790,0.1,89.23,910.0
72.14,800,0.0,89.25,890.0
72.14,800,0.0,89.23,880.0
72.11,770,9.4,89.16,845.0
72.08,740,0.1,89.2,930.0
72.14,800,0.0,89.16,910.0
72.15,810,0.0,89.22,941.0
72.3,950,0.0,89.57,1370.0
72.49,1110,0.0,89.57,1330.0
72.5,1120,4.9,89.5,1250.0
72.42,1070,0.0,89.64,1380.0
72.52,1190,0.0,89.72,1470.0
72.57,1350,0.0,89.71,1460.0
72.53,1300,0.7,89.63,1380.0
72.49,1260,0.0,89.64,1390.0
72.83,1760,0.0,90.58,2800.0
73.67,3020,0.0,90.6,3430.0
73.86,3850,0.1,90.59,3930.0
73.88,3690,0.1,90.5,3660.0
73.83,3460,0.0,90.46,3550.0
73.27,2350,0.0,89.91,2220.0
73.26,2330,0.0,90.27,2850.0
73.33,2670,0.0,90.18,2630.0
73.21,2500,0.0,90.07,2350.0
72.72,1960,1.8,89.57,1230.0
72.3,1140,0.0,88.94,800.0
72.05,780,0.6,88.65,600.0
71.85,540,0.0,88.51,582.0
71.75,510,0.0,88.44,530.0
71.74,505,0.0,88.47,560.0
71.76,516,0.0,88.45,532.0
71.75,510,0.0,88.4,512.0
71.71,480,0.1,88.38,503.0
71.74,502,25.7,88.3,452.0
71.68,462,0.0,88.4,505.0
71.71,480,0.0,88.4,505.0
71.69,467,0.0,88.31,460.0
71.63,432,0.0,88.22,380.0
71.61,423,0.0,88.02,310.0
71.4,340,0.0,88.39,490.0
71.56,388,0.0,88.41,540.0
71.65,445,0.0,88.34,503.0
71.63,432,0.0,88.38,524.0
71.62,426,13.5,88.34,464.0
71.66,451,2.2,88.55,590.0
71.71,485,0.0,88.57,592.0
71.72,490,0.0,88.52,570.0
71.7,480,0.0,88.58,600.0
71.71,485,0.0,88.6,612.0
71.69,470,0.0,88.52,563.0
71.71,485,0.0,88.31,450.0
71.58,400,3.2,88.33,455.0
71.52,365,23.0,88.4,490.0
71.58,400,4.3,88.39,484.0
71.62,425,6.1,88.36,470.0
71.63,485,0.0,88.42,550.0
71.62,480,0.0,88.36,498.0
71.59,463,0.1,88.33,480.0
71.58,457,0.0,88.31,470.0
71.53,430,0.0,88.32,474.0
71.53,430,0.0,88.34,492.0
71.53,430,0.0,88.35,495.0
71.48,400,0.0,88.4,525.0
71.57,455,0.2,88.42,540.0
71.56,450,0.0,88.36,503.0
71.59,465,0.0,88.38,518.0
71.56,450,0.0,88.41,531.0
71.58,460,0.0,88.36,503.0
71.58,460,0.1,88.28,460.0
71.5,420,0.0,88.14,376.0
71.47,408,0.0,88.2,432.0
71.46,403,0.1,88.22,440.0
71.48,413,0.0,87.94,345.0
71.35,358,0.0,88.01,378.0
71.25,315,0.0,87.98,368.0
71.3,333,15.2,87.97,365.0
71.3,333,4.3,88.07,395.0
71.3,333,2.6,88.07,395.0
71.35,362,0.8,87.92,352.0
71.32,350,0.0,88.0,372.0
71.26,330,0.0,87.95,360.0
71.26,330,0.0,88.0,372.0
71.2,290,0.0,88.01,376.0
71.16,273,0.8,87.89,315.0
71.17,278,0.1,87.88,310.0
71.15,265,4.7,87.86,307.0
71.13,260,0.0,87.87,308.0
71.13,260,2.3,87.85,313.0
71.12,255,2.8,87.89,318.0
71.13,260,0.1,87.91,323.0
71.15,280,38.0,87.92,325.0
71.22,305,35.8,88.16,365.0
71.36,360,25.0,88.96,840.0
72.26,1050,40.3,89.19,1110.0
72.35,1130,5.6,89.26,1130.0
72.37,1130,0.0,89.18,1070.0
72.23,1010,0.0,89.07,985.0
72.15,940,0.0,88.93,885.0
72.0,835,0.0,88.64,690.0
71.8,690,0.0,88.32,498.0
71.61,555,0.0,88.2,443.0
71.54,505,0.0,88.03,380.0
71.46,453,0.0,87.89,345.0
71.37,365,7.8,88.25,465.0
71.61,490,37.8,88.4,540.0
71.72,540,0.1,88.42,550.0
71.77,530,0.0,88.34,507.0
71.78,500,0.1,88.41,545.0
71.77,495,0.0,88.43,557.0
71.81,517,0.0,88.36,520.0
71.76,490,0.0,88.35,515.0
71.77,495,0.0,88.43,555.0
71.78,500,0.0,88.38,510.0
71.79,506,0.0,88.36,500.0
71.8,512,0.0,88.34,495.0
71.77,495,0.0,88.32,490.0
71.74,480,0.0,88.37,505.0
71.74,480,0.0,88.33,492.0
71.68,447,0.0,88.32,488.0
71.68,447,0.0,88.22,450.0
71.6,405,0.0,88.18,465.0
71.6,405,0.0,88.14,448.0
71.52,363,0.0,88.07,417.0
71.48,340,0.0,88.1,429.0
71.47,410,0.0,88.07,417.0
71.53,440,8.7,88.15,440.0
71.5,425,11.9,88.11,422.0
71.54,445,0.5,88.09,410.0
71.48,415,0.0,88.11,422.0
71.5,425,0.0,88.05,394.0
71.48,415,0.0,88.06,400.0
71.49,420,0.0,87.99,368.0
71.43,393,0.0,88.06,400.0
71.44,397,0.0,88.09,406.0
71.48,415,0.1,88.04,387.0
71.46,405,0.4,88.12,420.0
71.47,410,0.0,88.38,530.0
71.61,480,0.0,88.56,610.0
71.79,645,0.1,88.5,579.0
71.77,632,0.0,88.46,560.0
71.73,605,0.0,88.4,545.0
71.66,505,0.0,88.45,571.0
71.65,500,0.0,88.38,535.0
71.63,510,0.0,88.36,525.0
71.61,500,0.0,88.34,515.0
71.59,490,0.0,88.43,560.0
71.6,495,0.0,88.42,573.0
71.62,505,0.0,88.44,585.0
71.62,505,0.0,88.41,568.0
71.62,505,0.0,88.48,585.0
71.68,545,0.0,88.4,548.0
71.6,495,0.0,88.4,548.0
71.59,495,0.8,88.33,510.0
71.57,485,0.0,88.46,580.0
71.6,502,0.0,88.49,595.0
71.62,515,0.0,88.48,585.0
71.62,515,0.0,88.46,555.0
71.6,502,0.0,88.51,580.0
71.59,495,0.0,88.5,575.0
71.59,495,0.1,88.53,595.0
71.64,530,12.0,88.47,560.0
71.57,485,0.0,88.5,620.0
71.6,520,0.0,88.49,615.0
71.61,622,0.0,88.54,640.0
71.63,630,4.4,88.46,605.0
71.57,598,0.1,88.38,565.0
71.53,572,4.3,88.42,585.0
71.54,590,0.1,88.48,618.0
71.56,595,0.0,88.49,624.0
71.57,603,0.0,88.43,595.0
71.55,590,0.0,88.56,656.0
71.59,615,0.0,88.56,656.0
71.62,635,0.0,88.66,705.0
71.7,685,0.0,88.7,725.0
71.73,713,0.0,88.61,680.0
71.68,658,0.0,88.61,680.0
71.66,645,0.0,88.62,684.0
71.7,670,0.4,88.5,620.0
71.63,630,0.0,88.44,594.0
71.61,627,0.0,88.46,603.0
71.63,640,0.0,88.5,653.0
71.63,640,0.0,88.51,657.0
71.65,650,0.0,88.43,625.0
71.64,645,0.0,88.43,625.0
71.68,667,0.0,88.45,650.0
71.66,655,0.0,88.46,653.0
71.67,660,0.0,88.45,650.0
71.65,650,0.0,88.43,630.0
71.66,655,0.0,88.44,632.0
71.66,655,0.0,88.46,638.0
71.7,642,0.0,88.44,632.0
71.64,610,0.0,88.51,658.0
71.66,620,0.0,88.41,620.0
71.63,603,0.0,88.39,610.0
71.62,597,0.0,88.31,575.0
71.58,575,0.0,88.28,565.0
71.56,565,0.0,88.33,555.0
71.57,570,0.0,88.29,535.0
71.59,570,0.0,88.25,520.0
71.6,575,0.0,88.23,512.0
71.59,555,0.0,88.19,527.0
71.54,520,0.0,88.16,515.0
71.47,478,0.0,88.16,515.0
71.45,465,0.1,88.16,485.0
71.45,490,0.0,88.09,460.0
71.44,482,0.0,88.13,475.0
71.47,500,0.0,88.17,487.0
71.5,520,0.0,88.26,523.0
71.55,550,0.0,88.21,506.0
71.54,507,0.0,88.2,497.0
71.5,480,0.0,88.17,488.0
71.49,475,0.0,88.2,497.0
71.52,495,0.0,88.16,485.0
71.53,500,0.0,88.16,485.0
71.55,515,0.0,88.24,515.0
71.61,556,0.0,88.24,527.0
71.61,556,0.0,88.21,515.0
71.51,485,0.0,88.24,527.0
71.5,475,0.0,88.29,546.0
71.62,562,0.0,88.32,559.0
71.67,596,0.0,88.08,465.0
71.51,486,0.0,88.2,500.0
71.58,535,1.5,88.1,460.0
71.58,490,3.8,88.12,467.0
71.55,465,0.0,88.23,525.0
71.58,485,0.0,88.26,540.0
71.62,515,3.9,88.21,515.0
71.6,505,1.0,88.14,480.0
71.53,455,0.0,88.06,440.0
71.5,440,0.0,88.06,440.0
71.48,430,0.0,88.02,422.0
71.49,417,0.0,88.0,412.0
71.42,375,0.0,87.94,400.0
71.39,358,0.0,87.87,383.0
71.29,310,0.0,87.88,386.0
71.66,555,0.0,88.77,800.0
72.01,840,0.0,88.35,720.0
71.74,628,0.0,88.38,710.0
71.78,665,0.0,88.38,710.0
71.78,720,0.0,88.46,760.0
71.86,788,0.0,88.47,764.0
71.82,755,0.0,88.53,810.0
71.84,770,0.0,88.57,840.0
71.83,760,0.1,88.67,920.0
71.89,815,0.1,88.65,905.0
71.89,815,0.0,88.64,900.0
71.86,788,0.0,88.65,905.0
71.83,765,0.0,88.67,920.0
71.9,830,0.1,88.62,880.0
71.79,735,0.3,88.37,695.0
71.65,630,0.1,88.5,785.0
71.76,710,0.0,88.6,870.0
71.87,805,0.1,88.67,920.0
71.95,885,0.0,88.68,930.0
71.9,840,0.0,88.72,960.0
71.9,840,0.0,88.71,880.0
71.86,810,0.1,88.79,965.0
71.99,925,0.1,88.73,900.0
71.95,890,0.0,88.7,875.0
71.96,895,0.0,88.7,875.0
71.96,895,0.0,88.9,1150.0
72.13,1100,0.0,88.91,1170.0
72.11,1080,0.0,88.93,1180.0
72.19,1170,0.0,88.82,1080.0
72.13,1100,0.0,88.9,1150.0
72.18,1160,0.0,88.91,1170.0
72.17,1150,0.0,88.86,1110.0
72.2,1180,0.0,88.85,1180.0
72.19,1170,0.0,88.9,1250.0
72.19,1170,0.0,88.92,1270.0
72.16,1140,0.0,88.81,1170.0
72.19,1170,0.0,88.91,1310.0
72.19,1170,0.0,88.78,1190.0
72.19,1170,0.0,88.91,1310.0
72.27,1260,2.4,88.93,1330.0
72.24,1230,2.4,88.88,1280.0
72.23,1220,0.1,88.83,1240.0
72.23,1220,0.0,88.88,1280.0
72.23,1220,0.0,88.87,1190.0
72.19,1170,0.0,88.88,1200.0
72.15,1120,1.1,88.94,1250.0
72.19,1170,0.0,88.94,1250.0
72.25,1240,0.0,88.88,1200.0
72.19,1170,0.6,88.93,1250.0
72.24,1230,0.0,88.97,1240.0
72.19,1170,0.0,88.98,1250.0
72.18,1160,0.0,88.99,1260.0
72.19,1170,0.0,89.04,1330.0
72.16,1230,0.3,89.02,1310.0
72.14,1200,19.2,88.99,1270.0
72.27,1360,25.4,89.06,1350.0
72.26,1350,0.0,88.97,1250.0
72.2,1270,3.9,89.0,1340.0
72.22,1290,0.1,88.99,1330.0
72.18,1250,0.0,88.96,1300.0
72.22,1290,0.0,89.02,1360.0
72.24,1320,0.0,89.02,1350.0
72.22,1290,0.0,89.0,1330.0
72.22,1290,0.0,88.95,1200.0
72.19,1260,0.0,89.06,1310.0
72.19,1260,0.1,88.94,1190.0
72.16,1220,0.0,89.0,1250.0
72.15,1210,0.0,88.93,1180.0
72.13,1190,0.0,88.9,1080.0
72.08,1130,0.0,88.91,1090.0
